alpha,beta,r2_test
0.055985543576802306,12.800346032751113,0.6446398480807679
0.057008659636851526,12.655666598100728,0.6354593312753601
0.05857250652765148,12.476407277026032,0.6150655525058806
0.05752021642201321,12.599718599607444,0.6286508123603912
0.056314312338416835,12.777181062457332,0.6384832619065584
0.05716212363042171,12.642974371691098,0.6329314726225783
0.059903161278258156,12.302785013940367,0.6002607381395827
0.05517873945226588,12.900582875920577,0.6531510979599331
0.05618520862360591,12.802083515211347,0.6385560351966602
0.0580958361099186,12.566915008672527,0.6149614100241234
0.05937971186531386,12.359299486406256,0.6079478230479783
0.05507925006480079,12.953573996144241,0.6491088743084188
0.06228407977566116,12.012097767771756,0.5693985066794957
0.05821245391724906,12.530248688886338,0.6178379779268458
0.05745033942007928,12.612793604179275,0.6288349745147574
0.0544358834595317,13.065543482622694,0.6513204264591146
0.055899998799640804,12.80568011538159,0.6461787746650269
0.0588485056724025,12.467055274975358,0.6070100445112109
0.056161012517112835,12.85634415200573,0.6283503469886864
0.057459627550995825,12.613543316544963,0.628446828822832
0.054906300066771184,12.915670955519275,0.6572976442584446
0.057986150144822675,12.52336636304819,0.6256504683408477
0.06090925777573134,12.195073470370405,0.5847873586244159
0.058687966268141996,12.442839934994145,0.6165887740754086
0.05702401832025302,12.695877278977568,0.6289077240486551
0.059111090517148523,12.41961537506488,0.606738344390763
0.05842422813844235,12.51330820123083,0.6135265844100559
0.059579014788521956,12.35551573872033,0.6021139345419682
0.05581099715928829,12.852300320573208,0.6423179663797777
0.05531438640197417,12.888072313746468,0.6513060105262762
0.0563710361595029,12.769414889371115,0.6379385470555541
0.0583769234595977,12.473377282415996,0.6212886252486973
0.05388427896486858,13.103250737360845,0.6618267713232155
0.057685964706815834,12.59714299972984,0.6239001039897176
0.057740749553030636,12.562445804032034,0.6274243140131182
0.05989541964099768,12.310315342814768,0.5992682431831046
0.05822620244080643,12.535483635535735,0.6164045886397358
0.05857799172628981,12.460009649932365,0.6174104394266217
0.05577921405335519,12.831798045897969,0.6461731403233484
0.05591075282376146,12.817869150784956,0.6444196206568993
0.05709405094452568,12.66154197082083,0.632311154646286
0.05765839275175803,12.571070762240478,0.6285726216074605
0.058756203997464646,12.42518947426989,0.6169584238784633
0.057657779764182966,12.601169639486198,0.6241468891925924
0.05823839728624815,12.492178879604987,0.6227123228448235
0.057387402881891994,12.60824262107798,0.631231272756418
0.05803012282434004,12.535709158871523,0.6227897026709062
0.05621029621963421,12.784919021331783,0.640463121359421
0.05766676370742509,12.596257088386645,0.6246797569236331
0.05543657372502758,12.910507261631258,0.6447641730703678
0.05793755098164117,12.539329693970966,0.6249726206537949
0.057111241267084265,12.665323417094365,0.6312205142958026
0.05664879910033155,12.695562080922695,0.6399580782832582
0.05811949065747915,12.537076728988664,0.6197684993449808
0.05879853552731007,12.41022106437545,0.6175591813709265
0.05221974936263851,13.30782495392452,0.676199802140663
0.0575476679478498,12.621736566822541,0.6242552398233481
0.05819533056937089,12.48088778011797,0.6249877745250016
0.05495357132910837,12.919916014045246,0.6561411977330862
0.05722155273240705,12.617684189447173,0.6343751247494989
0.054409211388769384,13.028709526693358,0.6575258413287062
0.05607547999405224,12.785747830846956,0.6440716307293353
0.05795273942865582,12.553208668414214,0.6225027340675762
0.05770837145060421,12.546583772217272,0.6300102499890672
0.054290228385493446,13.059613245477511,0.6567366299956721
0.057343906553958233,12.60545776726357,0.6326895852025449
0.057990537183390124,12.532635828177366,0.6243706996806407
0.05602380982374815,12.762704460074586,0.6474366925466877
